"index","book_id","book_title","publication_info","author","num_ratings","num_reviews","average_rating","publication_date"
12498,13226173,"The Infernal Devices: Clockwork Angel","First published ","Cassandra Clare",15441,1064,"4.22","2012-10-30"
12499,13227454,"The Unlikely Pilgrimage of Harold Fry","First published ","Rachel Joyce",181743,20651,"3.94","2012-03-15"
12500,13228140,"Justice","First published ","Jim Krueger",2036,219,"4.15","2008-01-01"
12501,13228487,"The Dragonet Prophecy","First published ","Tui T. Sutherland",67398,4876,"4.24","2012-07-01"
12502,13237327,"The Magic","First published ","Rhonda Byrne",21543,1392,"4.12","2012-03-06"
12503,13252041,"Crisótemis","First published ","Yiannis Ritsos",26,4,"4.54","1972-01-01"
12504,13253276,"Through the Ever Night","First published ","Veronica Rossi",72875,4455,"4.13","2013-01-08"
12505,13256064,"Phantom","First published ","Jo Nesbø",47656,2951,"4.11","2011-01-01"
12506,13259065,"Alice on the Outside","First published ","Phyllis Reynolds Naylor",1371,68,"3.94","1999-06-01"
12507,13260668,"Everblaze","First published ","Shannon Messenger",46559,2775,"4.50","2014-08-03"
12508,13260670,"Exile","First published ","Shannon Messenger",53111,3538,"4.48","2013-10-01"
12509,13262783,"Every Day","First published ","David Levithan",234359,23082,"3.90","2012-08-28"
12510,13272291,"هلوسات صحو","First published ","محمد سالم عبادة",10,2,"3.50","2009-10-01"
12511,13272379,"هنجراني","First published ","محمد سالم عبادة",16,5,"3.31","2008-01-01"
12512,13281368,"The Twelve","First published ","Justin Cronin",100714,8196,"4.02","2012-10-16"
12513,13281637,"Intuition","First published ","Amy A. Bartol",25969,978,"4.27","2011-12-22"
12514,13312527,"The Opportunist","First published ","Tarryn Fisher",53106,6401,"4.19","2011-11-14"
12515,13323842,"Predestined","First published ","Abbi Glines",39783,1625,"4.05","2012-03-26"
12516,13324841,"Son","First published ","Lois Lowry",103342,9983,"3.99","2012-10-02"
12517,13326831,"The Testing","First published ","Joelle Charbonneau",75773,7853,"4.05","2013-06-04"
12518,13328554,"The Pandarus File","First published ","Kyle Keyes",6615,25,"4.31","2010-01-08"
12519,13335037,"Divergent","First published ","Veronica Roth",3994580,121016,"4.14","2011-04-25"
12520,13337715,"A Dance with Dragons 1: Dreams and Dust","First published ","George R.R. Martin",30541,1178,"4.35","2011-07-12"
12521,13337716,"A Dance with Dragons 2: After the Feast","First published ","George R.R. Martin",30199,1478,"4.43","2011-07-12"
12522,13346076,"Helping the Retarded to Know God","First published ","H.R. Hahn",41,20,"2.90","1969-01-01"
12523,13353667,"Zoo","First published ","James Patterson",45816,5567,"3.51","2012-09-03"
12524,13354420,"The Paladin Prophecy","First published ","Mark Frost",11775,1165,"4.02","2012-09-25"
12525,13356486,"ഭാരതപര്യടനം | Bharatha Paryatanam","First published ","Kuttikrishna Marar",831,43,"4.18","1950-07-18"
12526,13360101,"Never Seduce a Scot","First published ","Maya Banks",34601,3253,"4.14","2012-09-25"
12527,13362536,"Opal","First published ","Jennifer L. Armentrout",152069,10426,"4.24","2012-12-11"
12528,13363270,"Just One Drop","First published ","Quinn Loftis",18765,820,"4.46","2012-02-04"
12529,13374593,"The Case of the Displaced Detective: The Arrival","Published ","Stephanie Osborn",123,21,"3.76","2011-11-15"
12530,13380915,"Zom-B","First published ","Darren Shan",8372,1267,"3.57","2012-01-01"
12531,13402447,"UnEnchanted","First published ","Chanda Hahn",42388,3884,"3.90","2011-12-29"
12532,13406425,"Burn for Burn","First published ","Jenny Han",33033,3873,"3.80","2012-09-18"
12533,13410943,"The Kissing Booth","First published ","Beth Reekles",39399,3219,"3.49","2012-12-13"
12534,13411245,"Mystic City","First published ","Theo Lawrence",11385,1351,"3.73","2012-10-09"
12535,13411573,"First Contact","First published ","James   Jackson",74,13,"3.73","2012-01-02"
12536,13412515,"Law Man","First published ","Kristen Ashley",45685,2881,"4.29","2012-01-01"
12537,13414446,"Prodigy","First published ","Marie Lu",263906,19558,"4.23","2013-01-29"
12538,13414676,"The End of Your Life Book Club","First published ","Will Schwalbe",54618,8054,"3.81","2012-10-02"
12539,13414716,"The Absolutist","First published ","John Boyne",20025,2510,"4.10","2011-05-01"
12540,13415539,"Εντολή","First published ","Διδώ Σωτηρίου",435,13,"4.40","1976-01-01"
12541,13415554,"The Assassin and the Pirate Lord","First published ","Sarah J. Maas",58006,2866,"4.19","2012-01-13"
12542,13416236,"Whispers at Moonrise","First published ","C.C. Hunter",40190,1579,"4.33","2012-10-01"
12543,13417272,"Αυτό το αστέρι είναι για όλους μας","First published ","Tasos Leivaditis",367,32,"4.65","1952-01-01"
12544,13419891,"The Assassin and the Desert","First published ","Sarah J. Maas",51127,2265,"4.38","2012-03-30"
12545,13423864,"Three Poems: Host and Guest / Aluda Ketelauri / The Snake-Eater","First published ","Vazha-Pshavela",995,26,"4.69","1981-01-01"
12546,13432235,"The Living Human Curiosity Sideshow","First published ","Aesop Rock",29,1,"4.79","2005-02-22"
12547,13436373,"Drama","First published ","Raina Telgemeier",146317,7557,"4.19","2012-09-01"
12548,13436384,"Prince of the Elves","First published ","Kazu Kibuishi",22574,1365,"4.38","2012-09-01"
12549,13445306,"Let the Sky Fall","First published ","Shannon Messenger",15168,1725,"3.95","2013-03-05"
12550,13445307,"Full Force","First published ","Clint Catalyst",23,1,"4.30","1995-01-01"
12551,13446371,"Μαουτχάουζεν","First published ","Ιάκωβος Καμπανέλλης",587,62,"4.52","1963-01-01"
12552,13448481,"Rose O' the River","First published ","Kate Douglas Wiggin",69,11,"3.36","1905-09-01"
12553,13448656,"Motorcycle Man","First published ","Kristen Ashley",57258,3914,"4.38","2012-12-11"
12554,13450339,"Poison Princess","First published ","Kresley Cole",43360,4705,"4.12","2012-10-01"
12555,13452375,"Legion","First published ","Brandon Sanderson",41534,3330,"4.13","2012-08-31"
12556,13453029,"Wool Omnibus","First published ","Hugh Howey",214647,17609,"4.22","2012-01-27"
12557,13455112,"Origin","First published ","Jessica Khoury",15939,1981,"3.89","2012-09-04"
12558,13455782,"Shatter Me","First published ","Tahereh Mafi",899614,89364,"3.86","2011-11-15"
12559,13477676,"Forgive Me, Leonard Peacock","First published ","Matthew Quick",47196,6205,"3.88","2013-08-13"
12560,13477819,"Who Could That Be at This Hour?","First published ","Lemony Snicket",28122,2836,"3.84","2012-10-23"
12561,13486122,"The Marriage Bargain","First published ","Jennifer Probst",111041,4641,"3.79","2010-08-17"
12562,13486632,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared","First published ","Jonas Jonasson",278357,28616,"3.82","2009-09-09"
12564,13487029,"Foretold","First published ","Jana Oliver",6393,487,"4.32","2012-08-02"
12565,13489518,"Out of the Dark","First published ","Quinn Loftis",16208,667,"4.48","2012-06-03"
12566,13490314,"Şeker Portakalı","First published ","José Mauro de Vasconcelos",68585,8279,"4.39","1968-01-01"
12567,13490543,"Fractured","First published ","Teri Terry",17983,1327,"4.12","2013-04-04"
12568,13495579,"Blackout","First published ","Alecia Stone",44,6,"4.82","2014-03-19"
12569,13495947,"Conjured","First published ","Chelsea Luna",663,45,"4.22","2012-02-20"
12570,13496575,"Starflower","First published ","Anne Elisabeth Stengl",902,148,"4.47","2012-11-01"
12571,13497505,"Love Does: Discover a Secretly Incredible Life in an Ordinary World","First published ","Bob Goff",89880,5242,"4.31","2012-01-01"
12572,13497603,"Corpse Delectable","First published ","Danielle Willis",12,1,"4.67","1987-01-01"
12573,13497818,"The Casual Vacancy","First published ","J.K. Rowling",329362,32616,"3.30","2012-09-27"
12574,13497991,"The Hydrogen Sonata","First published ","Iain M. Banks",23714,1415,"4.20","2012-10-04"
12575,13502963,"Indebted","First published ","Amy A. Bartol",22430,777,"4.34","2012-04-16"
12576,13502970,"Incendiary","First published ","Amy A. Bartol",18728,904,"4.40","2012-11-27"
12577,13503109,"This Is How You Lose Her","First published ","Junot Díaz",97993,8088,"3.75","2010-03-22"
12578,13503755,"வேங்கையின் மைந்தன் [Vengaiyin Maindhan]","First published ","Akilan",1014,57,"4.02","1961-04-01"
12579,13505130,"The Absent One","First published ","Jussi Adler-Olsen",40343,2687,"3.88","2008-05-28"
12580,13505245,"მთვარის მოტაცება","First published ","Konstantine Gamsakhurdia",517,20,"4.48","1934-01-01"
12581,13507212,"Bring Up the Bodies","First published ","Hilary Mantel",95698,9030,"4.29","2012-01-01"
12582,13508406,"The Unwords","First published ","Non Nomen",268,41,"3.64","2013-09-01"
12583,13508607,"The Secret Keeper","First published ","Kate Morton",162602,16413,"4.15","2012-10-01"
12584,13510297,"Flights from the Lowlands","First published ","Florence Morris Rose",4,1,"5.00","1935-01-01"
12585,13511702,"The Execution","First published ","Sharon Cramer",893,141,"3.93","2012-02-14"
12586,13514612,"All Our Yesterdays","First published ","Cristin Terrill",23515,3438,"4.02","2013-08-01"
12587,13514627,"Blood Tithe","First published ","Glenn J. Soucy",163,49,"4.32","2011-11-11"
12588,13515095,"The Goddess Legacy","First published ","Aimee Carter",7918,607,"4.03","2012-07-31"
12589,13516935,"Not Collateral Damage","First published ","Andrew James Pritchard",4,2,"3.75","2009-02-01"
12590,13517444,"Stung","First published ","Bethany Wiggins",12601,1601,"4.00","2013-04-02"
12591,13517455,"Reboot","First published ","Amy Tintera",33458,3809,"3.89","2013-05-07"
12592,13517535,"Thoughtless","First published ","S.C. Stephens",140403,9689,"4.08","2012-08-16"
12593,13518075,"Honor Student","First published ","Teresa Mummert",15747,902,"3.31","2012-03-06"
12594,13521399,"Confessions of a Murder Suspect","First published ","James Patterson",31182,2929,"3.88","2012-09-24"
12595,13522285,"The Beginning of Everything","First published ","Robyn Schneider",59302,6234,"3.72","2013-08-27"
12596,13525945,"So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love","First published ","Cal Newport",44325,3946,"4.08","2012-01-01"
12597,13526165,"Where'd You Go, Bernadette","First published ","Maria Semple",573989,48714,"3.88","2012-08-14"
12598,13528664,"Avengers Forever","First published ","Kurt Busiek",1498,119,"3.87","1998-12-01"
12599,13529694,"Lies a River Deep","First published ","Vera Jane Cook",140,12,"4.21","2012-03-02"
12600,13530588,"China Blues","First published ","Ki Longfellow",1590,105,"4.15","1989-01-01"
12601,13530973,"Antifragile: Things That Gain from Disorder","First published ","Nassim Nicholas Taleb",51755,4297,"4.10","2012-11-27"
12602,13531538,"Dearie: The Remarkable Life of Julia Child","First published ","Bob Spitz",9352,1168,"3.88","2012-08-07"
12603,13533650,"The Assassin's Curse","First published ","Cassandra Rose Clarke",18536,2279,"3.67","2012-10-01"
12604,13536860,"Fifty Shades Freed","First published ","E.L. James",859148,27814,"3.83","2012-04-17"
12605,13537029,"The Song of Achilles","First published ","Madeline Miller",1509129,161865,"4.33","2011-09-20"
12606,13537640,"Kingdom of the Wicked","First published ","Derek Landy",16616,782,"4.47","2012-08-30"
12607,13538087,"Literature and Its Writers: A Compact Introduction to Fiction, Poetry, and Drama","First published ","Ann Charters",104,8,"4.06","1997-01-01"
12608,13538552,"Memoirs of an Imaginary Friend","First published ","Matthew Dicks",34315,5252,"4.14","2012-01-01"
12609,13538873,"Mr. Penumbra's 24-Hour Bookstore","First published ","Robin Sloan",206852,29100,"3.73","2012-09-26"
12610,13539044,"The Silver Linings Playbook","First published ","Matthew Quick",159198,12752,"3.98","2008-01-01"
12611,13541056,"Queen of Air and Darkness","First published ","Cassandra Clare",113608,12895,"4.33","2018-12-04"
12612,13545075,"UnWholly","First published ","Neal Shusterman",60314,5184,"4.24","2012-08-28"
12613,13546173,"The Assassin and the Underworld","First published ","Sarah J. Maas",47084,2230,"4.33","2012-05-01"
12614,13547180,"Brain on Fire: My Month of Madness","First published ","Susannah Cahalan",220275,15737,"4.09","2012-11-13"
12615,13547289,"Tales from a Not-So-Smart Miss Know-It-All","First published ","Rachel Renée Russell",32748,983,"4.35","2012-10-01"
12616,13547956,"The Iron Legends","First published ","Julie Kagawa",9422,542,"4.23","2012-08-28"
12617,13548611,"It Ends With Revelations","First published ","Dodie Smith",418,76,"3.19","1967-01-01"
12618,13548945,"Fifty-one Shades: A Parody","First published ","Andrew Shaffer",3866,425,"3.52","2012-03-16"
12619,13555073,"The Screaming Staircase","First published ","Jonathan Stroud",63156,8191,"4.24","2013-08-29"
12620,13557124,"Stalk Me","First published ","Jillian Dodd",14731,1206,"3.96","2012-08-20"
12621,13561164,"Dare You To","First published ","Katie McGarry",42135,3754,"4.15","2013-05-22"
12622,13562645,"ჯაყოს ხიზნები","First published ","Mikheil Javakhishvili",2112,77,"4.31","1924-01-01"
12623,13564112,"A Room of One's Own & The Voyage Out","First published ","Virginia Woolf",291,30,"3.91","1929-01-01"
12624,13565676,"The Assassin and the Empire","First published ","Sarah J. Maas",47329,2722,"4.40","2012-07-20"
12625,13565765,"Drowning in the Shallows","First published ","Stewart Hennessey",3,0,"4.33","2000-11-01"
12626,13565888,"The Religion of Man","First published ","Rabindranath Tagore",275,33,"4.15","1933-05-01"
12627,13565914,"Knight","First published ","Kristen Ashley",55275,4039,"3.92","2012-04-07"
12628,13566041,"Shadow","First published ","Laurann Dohner",15457,657,"4.22","2012-10-30"
12629,13568430,"A Night to Remember","First published ","Walter Lord",24730,2139,"4.08","1955-01-01"
12630,13568619,"The Shadowhunter's Codex","First published ","Cassandra Clare",37907,2661,"3.91","2013-10-29"
12631,13569581,"Blood Song","First published ","Anthony Ryan",86131,4756,"4.42","2011-01-01"
12632,13570854,"Lover at Last","First published ","J.R. Ward",70575,6357,"4.30","2013-03-26"
12633,13573795,"Ceaseless","First published ","Abbi Glines",33124,1717,"4.17","2012-09-17"
12634,13574417,"Alienated","First published ","Melissa Landers",23185,3353,"3.89","2014-02-04"
12635,13574543,"Осколки неба или подлинная история The Beatles","First published ","Юлий Буркин",54,3,"4.54","2001-01-01"
12636,13578175,"The Emperor's Soul","First published ","Brandon Sanderson",100365,7705,"4.38","2012-10-11"
12637,13580928,"Perfect Scoundrels","First published ","Ally Carter",26314,1950,"4.27","2013-02-05"
12638,13580951,"United We Spy","First published ","Ally Carter",36420,2773,"4.43","2013-09-05"
12639,13581353,"La balada del café triste","First published ","Carson McCullers",23324,2540,"3.80","1951-01-01"
12640,13581789,"Facets of Fantasy Collector's Edition","First published ","Sarah Scheele",13,4,"4.38","2009-07-24"
12641,13581990,"The Eternity Cure","First published ","Julie Kagawa",38384,3384,"4.21","2013-04-30"
12642,13583266,"Visions","First published ","Lauren Klever",166,45,"4.38","2012-09-11"
12643,13584236,"Fifty Shades Trilogy","First published ","E.L. James",127556,6684,"4.11","2005-12-15"
12644,13586707,"My Brilliant Friend","First published ","Elena Ferrante",336168,30498,"4.04","2011-10-19"
12645,13586928,"Playing to Win: How Strategy Really Works","First published ","A.G. Lafley",7648,428,"3.99","2013-01-01"
12646,13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","First published ","Brené Brown",216481,13198,"4.29","2012-09-11"
12647,13588394,"The Signal and the Noise: Why So Many Predictions Fail—But Some Don't","First published ","Nate Silver",50142,3369,"3.97","2012-09-27"
